管轄市町村名,避難先名称,避難種別,指定区分,指定場所,災害区分,土砂災害・浸水・津波浸水予測地域,風水害,津波,耐震性,備蓄の有無,備蓄品目,標高（m）,経度：東経(世界測地系10進法),緯度：北緯(世界測地系10進法),発電機の有無,発動発電機（可搬型）,自家発電機,施設面積〈屋内〉（㎡）,施設面積〈屋外〉（㎡）,収容人数(避難所),収容人数(避難場所）,所在地,備考1
和歌山市,園部公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,11,135.194764,34.265545,,,,,10192,,3397,和歌山市園部212-1,
和歌山市,山口西公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,11.9,135.262317,34.264665,,,,,1467,,489,和歌山市山口西100-2,
和歌山市,山口神社,避難場所,,,津波　,,,☆☆☆,,,,54,135.268122,34.277118,,,,,,,,和歌山市谷377,
和歌山市,名草神社（安原）,避難場所,,,津波　,,,☆☆☆,,,,16,135.214026,34.185094,,,,,,,,和歌山市冬野2107,
和歌山市,本渡公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,5,135.216989,34.176956,,,,,4879,,1626,和歌山市本渡369,
和歌山市,中言神社（安原）,避難場所,,,津波　,,,☆☆☆,,,,23,135.198577,34.193118,,,,,,,,和歌山市吉原,
和歌山市,八幡神社（安原）,避難場所,,,津波　,,,☆☆☆,,,,20,135.231003,34.194692,,,,,,,,和歌山市相坂,
和歌山市,赤津広場,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆☆,,,,3.7,135.215626,34.190977,,,,,3909,,1303,和歌山市冬野165-1,
和歌山市,南出島公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆,,,,2,135.191568,34.217225,,,,,1487,,495,和歌山市南出島29-16,
和歌山市,手平第二公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆,,,,1.1,135.189124,34.217756,,,,,1539,,513,和歌山市手平２丁目223-1,
和歌山市,杭ノ瀬北公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆,,,,1.9,135.195964,34.213923,,,,,1260,,420,和歌山市杭ノ瀬62-1,
和歌山市,杭ノ瀬公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆☆,,,,2,135.199594,34.21356,,,,,4853,,1617,和歌山市杭ノ瀬8-1,
和歌山市,鳴神公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,5.2,135.20907,34.232742,,,,,3741,,1247,和歌山市鳴神951,
和歌山市,南太田公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,4.1,135.196712,34.228492,,,,,2502,,834,和歌山市太田４丁目8,
和歌山市,太田第四公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,4.2,135.19261,34.230411,,,,,2005,,668,和歌山市太田１丁目8,
和歌山市,太田第二公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,4.7,135.195046,34.231668,,,,,1520,,506,和歌山市太田２丁目12-14,
和歌山市,太田第一公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,4.8,135.198003,34.230558,,,,,1517,,505,和歌山市太田３丁目2,
和歌山市,出水公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,5,135.204226,34.234425,,,,,2003,,667,和歌山市秋月75-1,
和歌山市,城東公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,3.5,135.186337,34.232956,,,,,2039,,679,和歌山市友田町３丁目29-1,
和歌山市,黒田公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,4.7,135.196394,34.233751,,,,,2471,,823,和歌山市黒田２丁目4,
和歌山市,宮北公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,3.9,135.194969,34.238798,,,,,1921,,640,和歌山市黒田359-1,
和歌山市,湊公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆,,,,4.4,135.147248,34.233247,,,,,2149,,716,和歌山市湊３丁目301,
和歌山市,堀止公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,7.9,135.173212,34.214942,,,,,1148,,382,和歌山市堀止東１丁目4-23,
和歌山市,吹上公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,6.6,135.175569,34.216509,,,,,984,,328,和歌山市堀止東２丁目10,
和歌山市,南片原公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆,,,,2.3,135.180849,34.222955,,,,,2314,,771,和歌山市雄松町１丁目12,
和歌山市,岡東公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,3,135.180006,34.225221,,,,,,,3553,和歌山市広瀬中ノ丁１丁目16,
和歌山市,岡公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,4.5,135.175006,34.225942,,,,,10067,,3355,和歌山市岡山丁3,
和歌山市,野崎公園,避難場所,指定避難場所,,洪水　地震　大規模な火事,津波浸水予測地域,,☆,,,,2.4,135.158149,34.246672,,,,,4064,,1354,和歌山市野崎191-1,
和歌山市,福島公園,避難場所,指定避難場所,,地震　津波　大規模な火事,土砂災害予測地域　浸水予測地域　津波浸水予測地域,,☆,,,,1.8,135.164095,34.25186,,,,,2912,,970,和歌山市福島120-1,
和歌山市,口須佐公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,7.2,135.247318,34.204924,,,,,1523,,507,和歌山市口須佐51-4,
和歌山市,花山団地付近,避難場所,,,津波　,,,☆☆☆,,,,25,135.219755,34.230786,,,,,,,,和歌山市鳴神,
和歌山市,紀伊風土記の丘,避難場所,,,津波　,,,☆☆☆,,,,25,135.22959,34.227885,,,,,,,,和歌山市岩橋,
和歌山市,岩橋公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,7.1,135.224618,34.231295,,,,,2695,,898,和歌山市岩橋1560-1,
和歌山市,スカイタウンつつじが丘方面,避難場所,,,津波　,,,☆☆☆,,,,70,135.098603,34.26747,,,,,,,,和歌山市つつじが丘,
和歌山市,磯の浦東部避難場所,避難場所,指定避難場所,磯の浦自治会整備地内,津波　,,,☆☆☆,,,,25,135.094988,34.261405,,,,,,,,和歌山市磯の浦,
和歌山市,西庄公園,避難場所,指定避難場所,,地震　大規模な火事,,,☆☆☆,,,,4.5,135.116388,34.259947,,,,,12021,,4007,和歌山市西庄215,
和歌山市,元西脇中学校跡,避難場所,指定避難場所,,地震　大規模な火事,,,☆☆☆,,,,5.6,135.110804,34.253562,,,,,3328,,1109,和歌山市西庄1037,
和歌山市,NTT紀三井寺社宅周辺,避難場所,,,地震　津波　,,,☆☆☆,,,,5.6,135.192676,34.195762,,,,,,,,和歌山市三葛,
和歌山市,紀の川工水洞より高台,避難場所,,,津波　,,,☆☆☆,,,,35,135.197026,34.166459,,,,,,,,和歌山市内原,
和歌山市,峰の地蔵尊,避難場所,,,津波　,,,☆☆☆,,,,60,135.189062,34.162259,,,,,,,,和歌山市毛見,
和歌山市,船尾山ハイキングコース（海南市黒江側入口）,避難場所,,,津波　,,,☆☆☆,,,,150,135.195958,34.16189,,,,,,,,和歌山市船尾,
和歌山市,みちる保育園周辺,避難場所,,,津波　,,,☆☆☆,,,,25,135.201191,34.168654,,,,,,,,和歌山市毛見,
和歌山市,紀三井寺ガーデンホテルはやし,避難場所,指定避難場所,５階以上,津波　,津波浸水予測地域,,☆,耐震　,,,2.3,135.186602,34.184848,,,,,,,450,和歌山市紀三井寺756,
和歌山市,名草山霊園,避難場所,指定避難場所,敷地内,津波　,,,☆☆☆,,,,40,135.189998,34.18259,,,,,,,,和歌山市紀三井寺1301-1,
和歌山市,名草山周辺(吉原分校）,避難場所,,,津波　,,,☆☆☆,,,,228,135.200292,34.193253,,,,,,,,和歌山市吉原1316,
和歌山市,名草山周辺(内原神社）,避難場所,,,津波　,,,☆☆☆,,,,228,135.193635,34.177804,,,,,,,,和歌山市内原25,
和歌山市,名草山周辺(正行寺）,避難場所,,,津波　,,,☆☆☆,,,,228,135.191194,34.191297,,,,,,,,和歌山市三葛869,
和歌山市,名草山周辺(名草ゴルフセンター）,避難場所,,,津波　,,,☆☆☆,,,,228,135.194884,34.198316,,,,,,,,和歌山市田尻,
和歌山市,紀三井寺　護国院,避難場所,指定避難場所,境内一円,津波　,,,☆☆☆,,,,43.6,135.189885,34.185424,,,,,,,,和歌山市紀三井寺1201,
和歌山市,本久寺,避難場所,指定避難場所,山門前及び駐車場,津波　,津波浸水予測地域,,☆☆,,,,5.3,135.202778,34.169506,,,,,,,,和歌山市毛見423-1,
和歌山市,メトロヒルズ（屋上駐車場・立体駐車場）,避難場所,指定避難場所,屋上駐車場・立体駐車場,津波　,津波浸水予測地域,,☆,,,,2.4,135.187159,34.190067,,,,,,,,和歌山市三葛137-1,
和歌山市,和歌山マリーナシティホテル,避難場所,指定避難場所,２階宴会場,津波　,津波浸水予測地域,,☆,耐震　,,,1.9,135.179586,34.155668,,,,,,,1200,和歌山市毛見1517,
和歌山市,ファシナシオン毛見Ⅱ,避難場所,指定避難場所,２階以上の共用部分,津波　,津波浸水予測地域,,☆☆,耐震　,,,1.1,135.186019,34.164072,,,,,,,171,和歌山市毛見8-1,
和歌山市,ファシナシオン毛見,避難場所,指定避難場所,２階以上の共用部分,津波　,津波浸水予測地域,,☆,耐震　,,,1.1,135.18658,34.16382,,,,,,,90,和歌山市毛見10-2,
和歌山市,紀三井寺苑,避難場所,指定避難場所,２階以上の共用部分,津波　,津波浸水予測地域,,☆,耐震　,,,1.6,135.184724,34.18134,,,,,,,420,和歌山市紀三井寺560-2,
和歌山市,中央終末処理場,避難場所,指定避難場所,屋上サッカー場,津波　,津波浸水予測地域,,☆,耐震　,,,3.3,135.188011,34.195537,,,,,,,4000,和歌山市三葛510-1,
和歌山市,琴の浦リハビリテーションセンター,避難場所,指定避難場所,３階以上,津波　,津波浸水予測地域,,☆,耐震　,,,1.5,135.185128,34.157987,,,,,,,922,和歌山市毛見1451,
和歌山市,和歌山県子ども・女性・障害者相談センター,避難場所,指定避難場所,３階多目的ホール,津波　,津波浸水予測地域,,☆,耐震　,,,1.4,135.185872,34.157562,,,,,,,210,和歌山市毛見1437-218,
和歌山市,中之島公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,3.2,135.187065,34.239543,,,,,11924,,3974,和歌山市中之島1495,
和歌山市,向之芝公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,5.1,135.186321,34.236568,,,,,5461,,1820,和歌山市中之島2251,
和歌山市,漁火の宿　シーサイド観潮（駐車場）,避難場所,指定避難場所,駐車場,津波　,,,☆☆☆,,,,49.3,135.15023,34.187602,,,,,,,,和歌山市田野82,
和歌山市,わかうら園,避難場所,指定避難場所,指定敷地内,津波　,,,☆☆☆,,,,39.4,135.150213,34.18566,,,,,,,,和歌山市田野175,
和歌山市,打越山遊歩道,避難場所,,,津波　,,,☆☆☆,,,,45,135.176149,34.205622,,,,,,,,和歌山市打越町1,
和歌山市,新堀児童遊園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆☆,,,,4.8,135.176703,34.214563,,,,,704,,234,和歌山市新堀東２丁目310-96,
和歌山市,宇須児童遊園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆☆,,,,2,135.176806,34.209821,,,,,1074,,358,和歌山市宇須３丁目136-10,
和歌山市,大新公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,3.8,135.182142,34.232439,,,,,,,5443,和歌山市坊主丁12,
和歌山市,市営湊御殿第2団地,避難場所,指定避難場所,２階以上の共用部分,津波　,津波浸水予測地域,,☆,耐震　,,,1.1,135.15774,34.21779,,,,,,,1134,和歌山市湊御殿３丁目8-2,
和歌山市,青岸クリーンセンター,避難場所,指定避難場所,センター内,津波　,津波浸水予測地域,,☆,耐震　,,,4.9,135.140907,34.221559,,,,,,,2180,和歌山市湊1342-39,
和歌山市,青岸エネルギーセンター,避難場所,指定避難場所,センター内,津波　,津波浸水予測地域,,☆☆,耐震　,,,4.9,135.14341,34.222437,,,,,,,1020,和歌山市湊1342-3,
和歌山市,市営薬種畑団地,避難場所,指定避難場所,２階以上の共用部分,津波　,津波浸水予測地域,,☆,耐震　,,,2.6,135.149152,34.218021,,,,,,,858,和歌山市湊1414-8,
和歌山市,オークワ大浦街道店,避難場所,指定避難場所,屋上駐車場,津波　,津波浸水予測地域,,☆,耐震　,,,1.6,135.158509,34.212885,,,,,,,3200,和歌山市湊45-1,
和歌山市,長町公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,5.6,135.167096,34.221142,,,,,5681,,1893,和歌山市東長町９丁目8,
和歌山市,砂山公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆,,,,2.6,135.163061,34.22178,,,,,6788,,2262,和歌山市出口中ノ丁7,
和歌山市,美園公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,3.2,135.186656,34.23018,,,,,5284,,1761,和歌山市美園町２丁目95,
和歌山市,新南公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆,,,,2.3,135.188092,34.226858,,,,,11066,,3688,和歌山市木広町３丁目11,
和歌山市,汀公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,6.4,135.168266,34.230141,,,,,4985,,1661,和歌山市西汀丁27,
和歌山市,松島公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,5.7,135.208587,34.242444,,,,,1279,,426,和歌山市松島262-35,
和歌山市,ライオンズマンション和歌山塩屋,避難場所,指定避難場所,２階以上エレベーター前廊下部分,津波　,津波浸水予測地域,,☆,耐震　,,,2.5,135.179592,34.201562,,,,,,,425,和歌山市塩屋５丁目2-33,
和歌山市,秋葉山公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,14.9,135.172519,34.19933,,,,8132,1100,,41025,和歌山市秋葉町14,
和歌山市,高津公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆☆,,,,4.1,135.164902,34.198196,,,,,13019,,4339,和歌山市関戸３丁目775-1,
和歌山市,創価学会南和歌山文化会館,避難場所,指定避難場所,敷地内,津波　,,,☆☆☆,耐震　,,,27.6,135.148291,34.192582,,,,,,,,和歌山市雑賀崎6-4,
和歌山市,平井中央公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,18.3,135.166248,34.263396,,,,,11672,,3890,和歌山市平井470-1,
和歌山市,平井公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆☆,,,,3,135.162724,34.258425,,,,,3673,,1224,和歌山市市小路253-1,
和歌山市,善明寺北公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,49,135.18101,34.265408,,,,,1594,,531,和歌山市善明寺706-123,
和歌山市,善明寺中央公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,3,135.183852,34.2587,,,,,4738,,1579,和歌山市善明寺113-4,
和歌山市,善明寺公園,避難場所,指定避難場所,,地震　津波　大規模な火事,,,☆☆☆,,,,4,135.185323,34.260887,,,,,2155,,718,和歌山市善明寺363-2,
和歌山市,市小路公園,避難場所,指定避難場所,,地震　津波　大規模な火事,津波浸水予測地域,,☆☆,,,,2.7,135.167269,34.257205,,,,,3966,,1322,和歌山市市小路44-1,
和歌山市,和歌山県警察学校周辺,避難場所,,,津波　,,,☆☆☆,,,,30,135.127982,34.267753,,,,,,,,和歌山市木ノ本,
